uid,smiles,similarity
UNPD108848,CC=C/1NC(=O)C(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)OC(=O)C(Cc2ccccc2)OC1=O)C(C)C,0.3181818181818182
NPA019271,CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC=CC=C3)C)CC4=CC=CC=C4)OC)CC(C)C)NC(=O)[C@@H](CO)O)C,0.3181818181818182
NPA028706,CSCC[C@@H]1NC(=O)[C@@H](NC(=O)[C@@H](CC(N)=O)NC(=O)CNC(=O)[C@@H](CC2=CC=C(O)C=C2)NC(C)=O)[C@H](C)OC(=O)C[C@@H]2NC(=O)[C@@H]3COC(=O)CC[C@H](NC(=O)[C@H](CC4=CNC5=CC=CC=C45)NC2=O)C(=O)N[C@H](C(=O)N[C@H](CC2=CC=C(O)C=C2)C(=O)O)CCC(=O)NCCCC[C@@H](NC1=O)C(=O)N[C@H](CC1=CC=C(O)C=C1)C(=O)N1CCC[C@H]1C(=O)N3,0.3181818181818182
NPA014735,C/C=C/1\C(=O)O[C@H](C(=O)O[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N1)C(C)C)CC(C)C)CC(C)C)CC2=CC=CC=C2,0.3181818181818182
NPA003830,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N1)NC(=O)N[C@@H](CCCN=C(N)N)C(=O)O)[C@@H](C)CC)CCC2=CC=C(C=C2)O)C)CCC3=CC=C(C=C3)O,0.3181818181818182
NPA022846,CCCC(=O)N[C@H]1[C@@H](OC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CC4=CC=CC=C4)CC(C)C)C(C)C)CC(C)C)C)CC5=CC=C(C=C5)O)C,0.3181818181818182
NPA004082,CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)NC(C(=O)N[C@H]2CC[C@H](N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC=CC=C3)C)CC(C)C)O)C[C@@H]4CC[C@H](C=C4)O)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H](CC5=CC=C(C=C5)O)O)C,0.3178807947019868
NPA020437,CCC(C)CCCCCCC/C=C\CC(=O)N[C@@H](CC(=O)N)C(=O)N[C@H]1[C@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](NC(=O)[C@H](NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H]3CCCCN3C1=O)[C@H](C)C(=O)O)CC(=O)O)CC(=O)O)[C@@H](C)N)C(C)C)C,0.3176470588235294
NPA009685,CCC(C)CCCCC/C=C/CC(=O)NC(CC(=O)N)C(=O)NC1C(NC(=O)C2CCCN2C(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C3CCCCN3C1=O)C(C)C(=O)O)CC(=O)O)CC(=O)O)C(C)N)C(C)C)C,0.3176470588235294
NPA007965,CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC=C(C=C3)O)C)CC4=CC=CC=C4)O)CCCN=C(N)N)NC(=O)[C@H](CC(=O)O)NC(=O)C)C,0.3176470588235294
UNPD104434,CC(C)CC1NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CO)NC(C)C4CCCN4C(=O)C(NC(=O)CNC(=O)C(C)NC1=O)C(C)O,0.31756756756756754
NPA009974,CCCC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)NC(CCC(=O)N[C@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N3[C@@H](CCC(C3=O)NC(=O)[C@@H](NC2=O)CCC(=O)O)O)C(C)C)C)CC4=CC=CC=C4)[C@@H](C)CC)C)C(=O)O,0.31756756756756754
NPA000724,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)O1)CC3=CNC4=CC=CC=C43)C)CC5=CC=CC=C5)NC(=O)CC6=CC=CC=C6,0.31756756756756754
LTS0018935,CCCCCCCCCCCCCCCC(O)=NC1CC(O)C(O)N=C(O)C2C(O)C(CO)CN2C(=O)C(CCC(=N)O)N=C(O)C(C(O)C(O)c2ccc(O)cc2)N=C(O)C2CC(O)CN2C(=O)C(C(C)O)N=C1O,0.31756756756756754
LTS0015519,CCCCCCCCCCCCCCCC(O)=N[C@H]1CC(O)C(O)N=C(O)[C@@H]2C(O)C(CO)CN2C(=O)[C@H](CCC(=N)O)N=C(O)[C@H](C(O)C(O)c2ccc(O)cc2)N=C(O)[C@@H]2CC(O)CN2C(=O)[C@H]([C@@H](C)O)N=C1O,0.31756756756756754
NPA028871,CC[C@H](C)[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2=CN=C[NH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)O)NC1=O,0.31746031746031744
NPA025860,C/C=C(\NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)/C(=C/C)NC(=O)[C@H]1CCCN1C(=O)/C(=C/C)NC(=O)[C@@H](C)NC(=O)[C@H]1CCCN1C(=O)/C(=C/C)NC(=O)[C@H](C)N(C)C)C(C)C)[C@H](C)CC)C(=O)N[C@@H](C(=O)N[C@H]1CS/C=C\NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC1=O)[C@H](C)CC,0.31736526946107785
NPA023270,CC(C)C[C@H]1C(=O)NCCC[C@H](C(=O)N1)NC(=O)C2=C(C(=CC=C2)O)O,0.3173076923076923
NPA001517,CC[C@H](C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)N[C@H](C(=O)N[C@H]2CC[C@H](N(C2=O)[C@H](C(=O)N([C@H](C(=O)N1)CC3=CC(=C(C=C3)O)Cl)C)CC4=CC=CC=C4)O)CCC(=O)N)NC(=O)[C@H](CCC(=O)N)NC(=O)C)C,0.31724137931034485
NPA005785,CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O[C@@H]([C@@H](C(=O)N[C@@H](C(=O)N1)CC(C)C)NC(=O)CC(CCCCCCCCCCCCCCN=C(N)N)O)C)C)CC(=O)N)[C@@H](C)O,0.3170731707317073
NPA004507,CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O[C@@H]([C@@H](C(=O)N[C@@H](C(=O)N1)CC(C)C)NC(=O)CC(CCCCCCCCCCCCCCCCN=C(N)N)O)C)C)CC(=O)N)[C@@H](C)O,0.3170731707317073
NPA031693,CC(C)C[C@@H]1NC(=O)[C@H](CC2=CNC3=CC=CC=C23)NC(=O)[C@@H](CO)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](C(C)C)NC1=O,0.3170731707317073
NPA024678,CC[C@H](C)[C@@H](C(=O)N[C@@H](C)C(=O)N[C@@H]1CSC[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CCCCN)CC2=CC=CC=C2)CC(C)C)C(=O)N[C@@H]3[C@@H](SC[C@@H](NC(=O)CNC(=O)[C@@H]4CCCN4C3=O)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N/C(=C/C)/C(=O)NCC(=O)N[C@@H]5CSC[C@@H]6C(=O)N/C=C/SC[C@H](C(=O)N[C@H](C(=O)N6)CC7=CC=C(C=C7)O)NC(=O)[C@@H](NC(=O)[C@@H](NC5=O)CC8=CC=CC=C8)CC(=O)N)C)N,0.3169398907103825
NPA028426,CCC(=O)N[C@@H]1C(=O)N[C@@H](CC2=C[NH]C3=CC=CC=C23)C(=O)N[C@H](CC2=C[NH]C3=CC=CC=C23)C(=O)N2CCC[C@H]2C(=O)O[C@@H]1C,0.31690140845070425
NPA014174,C1CCNC(=O)C(NC(=O)C(NC(=O)C(C1)NC(=O)C(CCCN(C=O)O)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C2CCNC3=C(C=C4C=C(C(=CC4=[N+]23)O)O)NC(=O)CCC(=O)N)CCCN(C=O)O)CO,0.31690140845070425
NPA015244,CCC(C)C1C(=O)NC2CSCC3C(=O)NC(CSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N/C(=C\C)/C(=O)N3)CC4=CC=CC=C4)C(C)C)CC5=CC=CC=C5)CCC(=O)N)CC6=CNC7=CC=CC=C76)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(CSC(C(C(=O)N1)NC(=O)C(CC8=CNC=N8)NC(=O)C(C(C)CC)NC(=O)C(C(C)C)NC(=O)CNC(=O)C(CO)NC(=O)CNC(=O)CNC(=O)C(CCCCN)N)C)NC(=O)C(NC(=O)C(NC2=O)CC9=CNC=N9)CCC(=O)O)CC(=O)N)CCSC)CC(=O)N)C(=O)NC(CO)C(=O)O,0.3167420814479638
NPA014444,CC1[C@@H](C(=O)N2CCCC[C@@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C(=O)N[C@H](C(=O)N3CCC[C@H]3C(=O)N1)C(C)C)C(C)N)CC(=O)O)CC(=O)O)C(C)C(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)CC=CCCCCC(C)C,0.31666666666666665
NPA026747,CC(C)C[C@@H]1NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](CC2=C[NH]C3=CC=CC=C23)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](C(C)C)NC1=O,0.3164556962025317
NPA016122,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)CC2=CC=CC=C2)[C@H](C)[C@@H](C)O)C(C)C,0.3163265306122449
NPA012973,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)C(C)C)CC2=CC=CC=C2)[C@H](C)[C@@H](C)O,0.3163265306122449
NPA003623,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)C(C)C)C(C)C)C(C)C)CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)CC(C)C,0.3163265306122449
NPA026372,C/C=C/C1=CC=CC=C1/C=C/C(=O)N[C@H]1C(=O)N[C@H](CC(N)=O)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=CC=C2)C(=O)N[C@H](C(C)C)C(=O)NCC(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)O[C@@H]1C,0.3162393162393162
NPA017449,CCCCC[C@@H]1CC(=O)N[C@H](C(=O)N/C(=C\C)/C(=O)N2C[C@@H](C[C@H]2C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CC(C)C)[C@@H](C)CC)[C@@H](C)CC)CC(C)C)CC3=CC=CC=C3)CCO)O)CCO,0.3157894736842105
NPA017391,CC(C)C[C@@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)O[C@H](C(=O)N[C@H](C(=O)N1)CC2=CC=CC=C2)CC(C)C)CC3=CC=CC=C3)CC(C)C,0.3157894736842105
NPA014770,C1CCNC(=O)C(NC(=O)C(NC(=O)C(C1)NC(=O)C(CCCN(C=O)O)NC(=O)CNC(=O)C(CCCCN)NC(=O)C(CO)NC(=O)C2CCNC3=C(C=C4C=C(C(=CC4=[N+]23)O)O)NC(=O)CCC(=O)C(=O)O)CCCN(C=O)O)CO,0.3157894736842105
NPA009432,CCCCCC1CC(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N2C[C@@H](CC2C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CC(C)C)[C@@H](C)CC)[C@@H](C)CC)CC(C)C)CC3=CC=CC=C3)CCO)O)CCO,0.3157894736842105
NPA028904,CC[C@@H](C)C1NC(=O)[C@H](NC(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O)CCCCNC(=O)[C@H](CCC2=CC=CC=C2)NC(=O)CN(C)C(=O)[C@H](CCC2=CC(Cl)=C(O)C=C2)NC1=O,0.3157894736842105
NPA014038,CCC(C)[C@H]1C(=O)O[C@@H]([C@@H](C(=O)NC(C(=O)NC2CC[C@H](N(C2=O)[C@@H](C(=O)N(C(C(=O)N1)CC3=CC=C(C=C3)OC)C)[C@H](C)O)O)CC(C)C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@H](CCC4=CC=C(C=C4)O)NC(=O)[C@H](CO)O)C,0.3157894736842105
NPA025861,C/C=C(\NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@@H](CCC(N)=O)NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@@H](CCC(N)=O)NC(=O)[C@@H](C)NC(=O)[C@@H](C)NC(=O)/C(=C/C)NC(=O)[C@H]1CCCN1C(=O)/C(=C/C)NC(=O)[C@@H](C)NC(=O)[C@H]1CCCN1C(=O)/C(=C/C)NC(=O)[C@H](C)[N+](C)(C)[O-])C(C)C)[C@H](C)CC)C(=O)N[C@@H](C(=O)N[C@H]1CS/C=C\NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC1=O)[C@H](C)CC,0.3154761904761905
NPA032041,CC(C)C[C@H](NC(=O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H](NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H]1CCC(=O)ONCC(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](CC2=CC=C(O)C=C2)C(=O)N[C@@H](CCCCN)C(=O)N1)C(C)C)C(=O)N[C@@H](CC(=O)O)C(=O)O,0.31521739130434784
NPA028803,CC(C)C1NC(=O)C(NC(=O)NC(CC2=CC=CC=C2)C(=O)O)CCCCNC(=O)C(CC2=CC=CC=C2)NC(=O)C(C)N(C)C(=O)C(CCC2=CC=C(O)C=C2)NC1=O,0.31496062992125984
NPA022828,CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)NC(C(=O)NC(C(=O)N[C@H](C(=O)N1)CCCCNC(=O)C2=C3C(=O)C=C(C(=O)C3=CN=C2)NC)C(C)CC)C(C)CC)C)[C@@H](C)CC)CC(C)C)CC4=CC=CC=C4,0.31496062992125984
NPA027463,CCC(C)C(NC(=O)NC1CCCCNC(=O)C(CO)NC(=O)C(CCC2=CC=CC=C2)N(C)C(=O)C(CCC2=CC=CC=C2)NC(=O)C(CCSC)NC1=O)C(=O)O,0.31496062992125984
NPA001005,C[C@H]1C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1C)CCC2=CC=C(C=C2)O)C(C)C)NC(=O)N[C@@H](CC3=CC=C(C=C3)O)C(=O)O)CC4=CC=CC=C4,0.31496062992125984
NPA007735,CCC(C)CCCCCCCCC(=O)CC(=O)N[C@@H](CS(=O)(=O)O)C(=O)N[C@H]1[C@H](OC(=O)CN(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)/C(=C/C)/NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CO)CN)C(C)C)CO)CCCCN)C)C,0.3146853146853147
NPA020290,CCC(C)CCCCCCC(=O)CC(=O)N[C@@H](CS(=O)(=O)O)C(=O)N[C@H]1[C@H](OC(=O)CN(C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)/C(=C/C)/NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CO)CN)C(C)C)CO)CCCCN)C)C,0.3146853146853147
NPA027464,CCC(C)C(NC(=O)NC1CCCCNC(=O)C(CO)NC(=O)C(CCC2=CC=CC=C2)N(C)C(=O)C(CCC2=CC=CC=C2)NC(=O)C(C(C)C)NC1=O)C(=O)O,0.3145161290322581
NPA028880,CCC(C)C(NC(=O)NC1CCCCNC(=O)C(CCSC)NC(=O)C(CCC2=CC=CC=C2)N(C)C(=O)C(CCC2=CC=CC=C2)NC(=O)C(CCSC)NC1=O)C(=O)O,0.3145161290322581
NPA004804,CC[C@H](C)[C@@H]1C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O[C@@H]([C@@H](C(=O)N1)NC(=O)CC(CCCCCCCCCCCCN=C(N)N)O)C)C)CCC(=O)N)[C@@H](C)O)C(C)C,0.3142857142857143
NPA019196,CC[C@H](C)[C@H]1C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O[C@@H]([C@@H](C(=O)N[C@@H](C(=O)N1)C(C)C)NC(=O)CC(CCCCCCCCCCCCN=C(N)N)O)C)C)CCC(=O)N)[C@@H](C)O,0.3142857142857143
NPA010415,C[C@H]([C@@H](C(=O)N[C@@H](C)C(=O)N[C@H]([C@@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H]1CCCCNC(=O)[C@H]([C@H](NC(=O)[C@@H]2CCC(=O)OC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N2)CC3=CNC4=CC=CC=C43)CC(=O)O)NC(=O)[C@@H]5CCCN5C(=O)[C@@H](NC1=O)CC6=CC=C(C=C6)O)C(=O)N[C@@H](CC7=CC=C(C=C7)O)C(=O)O)O)NC(=O)C)O,0.3142857142857143
NPA013804,CCC(C)[C@H]1C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N1)NC(=O)NC(CC2=CNC3=CC=CC=C32)C(=O)O)CC4=CC=CC=C4)C)C)CCC5=CC=C(C=C5)O,0.3138686131386861
NPA023850,CCCCCCCCCCCCCCC[C@@H]([C@@H](C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H]([C@H](C1=CC=C(C=C1)O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCO)C(=O)NCC(=O)N[C@@H]2CCOC(=O)CCNC(=O)C(NC(=O)CNC(=O)C(=C)NC(=O)[C@@H](NC2=O)[C@H](C)CC)C)O)N,0.3137254901960784
NPA009275,CCCCCCCC1CC(=O)N[C@H](C(=O)N/C(=C/C)/C(=O)N2C[C@@H](C[C@H]2C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)NCC(=O)N1)CC(C)C)C(C)CC)C(C)CC)CC(C)C)CC3=CC=CC=C3)CCO)O)CCO,0.31343283582089554
NPA014524,CCCCC(C)C1CC(=O)N[C@H](C(=O)N[C@H](C(=O)NC(C(=O)O1)[C@@H](C)CC)C)C(C)C,0.3132530120481928
NPA011928,CCCCCC(O)CC(=O)N\C(=C/C)C(=O)N1CCCC1C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)NC(C(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)N\C(=C/C)C(=O)NC1C(C)OC(=O)C(CCCCN)NC(=O)C(CCN)NC(=O)C(CCO)NC(=O)C(NC1=O)C(C)C,0.3131868131868132
NPA005020,C[C@@H]1[C@@H](C(=O)N[C@@H](C(=O)N[C@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N[C@@H](C(=O)O1)C)CC(=O)N)[C@@H](C)O)C(C)C)C(C)C)NC(=O)CC(CCCCCCCCCCCCN=C(N)N)O,0.31313131313131315
NPA013497,CCC(C)CCCCCC[C@@H]1CC(=O)NCC(=O)N[C@H](C(=O)N[C@H](C(=O)N1)C(C)CC)CCCN,0.31313131313131315
NPA022844,CCC(=O)N[C@H]1[C@@H](OC(=O)[C@@H](N(C(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC1=O)CC4=CC=CC=C4)CC(C)C)C(C)C)CC(C)C)C)CC5=CC=C(C=C5)O)C,0.31297709923664124
NPA022154,CCC(=O)N[C@H]1[C@H](OC(=O)[C@@H]2CCCN2C(=O)[C@@H](N(C(=O)[C@@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC1=O)CC4=CC=CC=C4)CC(C)C)C(C)C)CC(C)C)C)CC5=CC=C(C=C5)O)C,0.31297709923664124
NPA005095,CCCC(=O)N[C@@H](CC1=CC=C(C=C1)O)C(=O)NC(CCC(=O)N[C@H]2[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N3[C@@H](CCC(C3=O)NC(=O)[C@@H](NC2=O)CC4=CC=C(C=C4)O)O)C(C)C)C)CC5=CC=CC=C5)[C@@H](C)CC)C)C(=O)OC,0.3129251700680272
NPA008180,CCCCCCCC[C@H]1COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H]([C@H]1O)C)CCC(=O)O)C(=O)C2=CNC3=CC=CC=C32)CO,0.3129251700680272
NPA004834,CCCC(=O)N[C@@H](C)C(=O)NC(C(C)O)C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2[C@@H](CC[C@H](C2=O)NC(=O)[C@@H](NC1=O)CC(C)C)O)C(C)O)C)CC3=CC(=C(C=C3)O)Cl)C(C)C)C,0.3125
NPA025205,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)N1)C(C)C)CC2=CNC3=C2C=C(C=C3)Cl)[C@@H](C(=O)N)O)CCCN)C(C)C,0.3125
NPA005613,CCCC(=O)N[C@@H](C(C)C)C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]2CCCN2C(=O)[C@H](NC1=O)CC3=CC=CC=C3)C(C)C)CC)C(C)C)C,0.3125
NPA008541,CCCC(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2[C@@H](CC[C@@H](C2=O)NC(=O)[C@@H](NC1=O)CC(C)C)O)CC(C)C)C)CC3=CC=CC=C3)C(C)C)C,0.3125
NPA027408,CC[C@H](C)[C@H]1NC(=O)[C@@H](CC2=CC=CC=C2)NC(=O)[C@H]2CCCN2C(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)C(O)C(CCCCCC2=CC=CC=C2)NC(=O)[C@H]2CCCN2C1=O,0.3125
NPA005952,CCCCCCCC(CC(=O)NC1COC(=O)C(NC(=O)C(NC(=O)/C(=C/C)/NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC1=O)CO)CCN)CCN)CCCN=C(N)N)CC2=CC=CC=C2)C(C(=O)O)O)C(CCl)O)O,0.3125
NPA020308,CCCCCCCCC[C@@H](CC(=O)N[C@H]1COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)/C(=C/C)/NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@H](NC1=O)CO)CCN)CCN)CCCN=C(N)N)CC2=CC=CC=C2)[C@@H](C(=O)O)O)[C@@H](CCl)O)O,0.3125
NPA027466,CCC(C)C(NC(=O)NC1CCCCNC(=O)C(CCSC)NC(=O)C(CCC2=CC=CC=C2)N(C)C(=O)C(CCC2=CC=CC=C2)NC(=O)C(C(C)C)NC1=O)C(=O)O,0.3125
NPA020578,CCCCCCCCC[C@H](CC(=O)N[C@H]1COC(=O)[C@@H](NC(=O)[C@@H](NC(=O)/C(=C/C)/NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](NC(=O)[C@@H](NC(=O)[C@H](NC1=O)CO)CCN)CCN)CCCN=C(N)N)CC2=CC=CC=C2)[C@@H](C(=O)O)O)[C@@H](CCl)O)O,0.3125
NPA012238,CCCCCCCCCCCCCC1C(C(C(C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@H](C(=O)O1)COC(=O)C)[C@@H](C)OS(=O)(=O)O)C(C)C)C)O)C,0.3125
UNPD101057,CC(C)CC1NC(=O)C(NC(=O)CNC(=O)CNC(=O)C2CCCN2C(=O)C(Cc3ccc(O)cc3)NC(=O)C(Cc4ccc(O)cc4)NC(=O)C(Cc5ccc(O)cc5)NC(=O)C(CO)NC1=O)C(C)C,0.3125
NPA014384,C[C@@H]1[C@@H](C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)CC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O1)NC(=O)[C@@H](NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC2=O)CC4=CC=C(C=C4)O)CO)CC5=CNC6=CC=CC=C65)CCC(=O)OC)C(=O)N[C@@H](CC7=CC=C(C=C7)O)C(=O)O)CC(C)C)NC(=O)[C@H](CCC(=O)N)NC(=O)[C@@H]8CCCN8C(=O)[C@H](CC9=CC=C(C=C9)O)NC(=O)C,0.3121951219512195
NPA023234,CCCC(=O)N[C@@H](C(C)C)C(=O)N[C@H]1[C@H](OC(=O)[C@@H](NC(=O)[C@@H](N(C(=O)[C@@H](N2[C@@H](CC[C@@H](C2=O)NC(=O)[C@@H](NC1=O)CCCCN)O)[C@@H](C)CC)C)CC3=CC(=C(C=C3)OC)Cl)C(C)C)C,0.31213872832369943
NPA027613,CCCC(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CCC(=O)N[C@@H]1C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@H]2CC[C@@H](O)N(C2=O)[C@@H](C(C)C)C(=O)N(C)[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]([C@@H](C)CC)C(=O)O[C@H]1C)C(=O)OC,0.31210191082802546
NPA025838,CC[C@H](C)[C@H]1NC(=O)[C@@H](CC(C)C)NC(=O)CNC(=O)CCNC(=O)[C@@H](CC2=C[NH]C3=CC=CC=C23)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](C(C)C)NC1=O,0.3120567375886525
