molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class
CHEMBL3401322,CCN(CC)CCNc1cc(Cl)cc2nc3c4cc(Cl)ccc4n(CCN4CCOCC4)c3cc12,513.0,Active
CHEMBL3401323,CCN(CC)CCNc1cc(Cl)cc2nc3c4cc(Cl)ccc4n(CCN(CC)CC)c3cc12,397.0,Active
CHEMBL203125,O=CN(O)CCCP(=O)(O)O,880.0,Active
CHEMBL205338,CC(=O)N(O)CCCP(=O)(O)O,160.0,Active
CHEMBL3410325,CC(C)(C)C(=O)OCOP(=O)(CCCN(O)C=O)OCOC(=O)C(C)(C)C,480.0,Active
CHEMBL261371,CC(=O)N(O)CCCP(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C,41.0,Active
CHEMBL1830114,O=C(CCC(c1ccc(F)c(F)c1)P(=O)(O)O)NO,75.0,Active
CHEMBL1830118,CN(O)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(O)O,120.0,Active
CHEMBL2164262,CN(O)C(=O)COC(c1ccc(F)c(F)c1)P(=O)(O)O,540.0,Active
CHEMBL3410326,CCCCOC(=O)OCOP(=O)(OCOC(=O)OCCCC)C(CCC(=O)NO)c1ccc(F)c(F)c1,39.0,Active
CHEMBL3410327,CCCCOC(=O)OCOP(=O)(OCOC(=O)OCCCC)C(CCC(=O)N(C)O)c1ccc(F)c(F)c1,13.0,Active
CHEMBL3410328,CCCCOC(=O)OCOP(=O)(OCOC(=O)OCCCC)C(OCC(=O)N(C)O)c1ccc(F)c(F)c1,14.0,Active
CHEMBL3410329,CC(C)OC(=O)OCOP(=O)(OCOC(=O)OC(C)C)C(CCC(=O)NO)c1ccc(F)c(F)c1,49.0,Active
CHEMBL3410330,CC(C)OC(=O)OCOP(=O)(OCOC(=O)OC(C)C)C(CCC(=O)N(C)O)c1ccc(F)c(F)c1,8.0,Active
CHEMBL3410331,CC(C)OC(=O)OCOP(=O)(OCOC(=O)OC(C)C)C(OCC(=O)N(C)O)c1ccc(F)c(F)c1,35.0,Active
CHEMBL3410332,CN(O)C(=O)COC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)(C)C)OCOC(=O)OC(C)(C)C,13.0,Active
CHEMBL3410333,CC(=O)ON(C)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,13.0,Active
CHEMBL3410334,CCOC(=O)ON(C)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,28.0,Active
CHEMBL3410335,CCNC(=O)ON(C)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)C)OCOC(=O)OC(C)C,14.0,Active
CHEMBL3410336,CC(C)OC(=O)OCOP(=O)(OCOC(=O)OC(C)C)C(CCC(=O)N(C)OC(=O)C(C)(C)C)c1ccc(F)c(F)c1,43.0,Active
CHEMBL3410337,CC(=O)ON(C)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)(C)C)OCOC(=O)OC(C)(C)C,114.0,Active
CHEMBL3410466,CCOC(=O)ON(C)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)(C)C)OCOC(=O)OC(C)(C)C,83.0,Active
CHEMBL3410467,CCNC(=O)ON(C)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)(C)C)OCOC(=O)OC(C)(C)C,45.0,Active
CHEMBL3410468,CN(OC(=O)C(C)(C)C)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)(C)C)OCOC(=O)OC(C)(C)C,200.0,Active
CHEMBL3410469,CN(OC(=O)N1CCOCC1)C(=O)CCC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)(C)C)OCOC(=O)OC(C)(C)C,10000.0,Inactive
CHEMBL3410470,CCOC(=O)ON(C)C(=O)COC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)(C)C)OCOC(=O)OC(C)(C)C,23.0,Active
CHEMBL3410471,CCNC(=O)ON(C)C(=O)COC(c1ccc(F)c(F)c1)P(=O)(OCOC(=O)OC(C)(C)C)OCOC(=O)OC(C)(C)C,31.0,Active
CHEMBL3409902,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1COc1ccc(F)cc1,9700.0,Intermediate
CHEMBL3409901,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1COc1ccc(F)cc1,10000.0,Inactive
CHEMBL3409900,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N1CCCCC1)C(=O)N[C@H](C(=O)N1CCN=C1COc1ccc(F)cc1)c1ccccc1,5200.0,Intermediate
CHEMBL3409899,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1)C(=O)N[C@H](C(=O)N1CCN=C1COc1ccc(F)cc1)c1ccccc1,5000.0,Intermediate
CHEMBL3409898,CC(C)C[C@H](NC(=O)CN1CCN(C)CC1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCN=C1COc1ccc(F)cc1,17500.0,Inactive
CHEMBL3409897,CC(C)C[C@H](NC(=O)CN1CCC(CCO)CC1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCN=C1COc1ccc(F)cc1,18800.0,Inactive
CHEMBL3409896,CC(C)C[C@H](NC(=O)CN1CCC(O)CC1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCN=C1COc1ccc(F)cc1,10000.0,Inactive
CHEMBL3409895,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N1CCCCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCN=C1COc1ccc(F)cc1,5500.0,Intermediate
CHEMBL3409894,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCN=C1COc1ccc(F)cc1,5000.0,Intermediate
CHEMBL3409903,CC(C)C[C@H](NC(=O)CN1CCC(O)CC1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1COc1ccc(F)cc1,16700.0,Inactive
CHEMBL3409904,CC(C)C[C@H](NC(=O)CN1CCC(CCO)CC1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1COc1ccc(F)cc1,6700.0,Intermediate
CHEMBL3409906,COC(=O)C1CCN(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N2CCC[C@H]2COc2ccc(F)cc2)CC1,6700.0,Intermediate
CHEMBL3409907,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1)C(=O)N[C@H](C(=O)N1CCC[C@H]1COc1ccc(F)cc1)c1ccccc1,900.0,Active
CHEMBL3409912,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N1CCC[C@H]1COc1ccc(F)cc1,10200.0,Inactive
CHEMBL3409913,COc1ccc(OC[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)N2CCCCC2)cc1,35700.0,Inactive
CHEMBL3409914,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NNc1ccccc1,14200.0,Inactive
CHEMBL3409915,CC(C)C[C@H](NC(=O)c1ccco1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)NNc1ccccc1,27900.0,Inactive
CHEMBL3416993,CC(C)(C)Nc1nc2cc(-c3ccc(Cl)cc3)sc2c(=O)[nH]1.O=C(O)/C=C/C(=O)O,168.0,Active
CHEMBL3416992,Cc1ccc(-c2cc3nc(NC(C)C)[nH]c(=O)c3s2)cc1.O=C(O)/C=C/C(=O)O,182.0,Active
CHEMBL3416991,Cc1ccc(-c2cc3nc(NC(C)(C)C)[nH]c(=O)c3s2)cc1.Cl,35.0,Active
CHEMBL3416970,CC(C)(C)Nc1nc2cc(-c3ccc(Cl)cc3)sc2c(=O)[nH]1,344.0,Active
CHEMBL3416958,Cc1ccc(-c2cc3nc(NC(C)C)[nH]c(=O)c3s2)cc1,247.0,Active
CHEMBL3416951,Cc1ccc(-c2cc3nc(NC(C)(C)C)[nH]c(=O)c3s2)cc1,140.0,Active
CHEMBL596333,Cn1cc2c3ccccc3nc-2c2ccccc21,585.0,Active
CHEMBL3415867,Cn1cc2c3cc(Br)ccc3nc-2c2cc(F)ccc21,119.3,Active
CHEMBL3415868,Cn1cc2c3ccccc3nc-2c2cc(Cl)ccc21,221.3,Active
CHEMBL3415869,Cn1cc2c3cc(F)ccc3nc-2c2cc(Cl)ccc21,165.8,Active
CHEMBL3415870,Cn1cc2c3cc(Cl)ccc3nc-2c2cc(Cl)ccc21,172.2,Active
CHEMBL1962575,Cn1cc2c3cc(Br)ccc3nc-2c2cc(Cl)ccc21,181.8,Active
CHEMBL3415871,Cc1cc(Br)cc2c3cn(C)c4ccc(Cl)cc4c-3nc12,95.0,Active
CHEMBL3415872,COc1ccc2nc3c4cc(Cl)ccc4n(C)cc-3c2c1,211.4,Active
CHEMBL3415873,Cn1cc2c3ccc4ccccc4c3nc-2c2cc(Cl)ccc21,136.3,Active
CHEMBL3415874,Cn1cc2c3ccccc3nc-2c2cccc(Cl)c21,2000.0,Intermediate
CHEMBL3415875,Cn1cc2c3cc(Br)ccc3nc-2c2cccc(Cl)c21,2000.0,Intermediate
CHEMBL3415876,Cc1cccc2c3nc4ccccc4c-3cn(C)c12,1569.4,Intermediate
CHEMBL3415877,Cn1cc2c3cc(Br)ccc3nc-2c2cccc(F)c21,178.0,Active
CHEMBL3415878,Cn1cc2c3cc(Br)ccc3nc-2c2ccc(F)cc21,37.9,Active
CHEMBL3415879,Cn1cc2c3cc(Br)ccc3nc-2c2ccc(F)c(F)c21,290.2,Active
CHEMBL3415880,Cn1cc2c3cc(Br)ccc3nc-2c2cc(C(F)(F)F)ccc21,579.3,Active
CHEMBL3415881,Cn1cc2c3cc(Br)ccc3nc-2c2cc(OC(F)(F)F)ccc21,57.7,Active
CHEMBL3415882,Cn1cc2c3cc(Br)ccc3nc-2c2cc(F)cc(Cl)c21,2000.0,Intermediate
CHEMBL3415883,Cn1cc2c3cc(Br)ccc3nc-2c2cc(Cl)cc(F)c21,757.8,Active
CHEMBL416956,OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1,20.0,Active
CHEMBL3423370,NS(=O)(=O)c1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,2.18,Active
CHEMBL3423371,O=S(=O)(Nc1ccccn1)c1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,3.64,Active
CHEMBL3423372,O=S(=O)(Nc1ncccn1)c1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,16.3,Active
CHEMBL229030,O=S(=O)(Nc1nccs1)c1ccc(Nc2ccnc3cc(Cl)ccc23)cc1,5.97,Active
CHEMBL3423373,Cc1cc(NS(=O)(=O)c2ccc(Nc3ccnc4cc(Cl)ccc34)cc2)no1,23.85,Active
CHEMBL3423374,NNc1ccnc2cc(Cl)ccc12,0.19,Active
CHEMBL3423375,Clc1ccc2c(NNc3ccccc3)ccnc2c1,0.46,Active
CHEMBL124495,NNC(=O)c1cccnc1,50.0,Active
CHEMBL3422770,O=C(NNc1ccnc2cc(Cl)ccc12)c1cccnc1,1.76,Active
CHEMBL3422771,O=C(NNc1ccnc2cc(Cl)ccc12)c1ccccc1,0.89,Active
CHEMBL3577239,CC[C@H](C)[C@H](N)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)O)[C@@H](C)CC)[C@@H](C)CC,519000.0,Inactive
CHEMBL3290636,CC(C)C[C@@H]1NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC1=O,25000.0,Inactive
CHEMBL3290635,CC(C)C[C@@H]1NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccc(O)cc2)NC1=O,57000.0,Inactive
CHEMBL3577238,C[C@@H](O)[C@@H]1NC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccccc2)NC1=O,2000.0,Intermediate
CHEMBL3577237,CC[C@H](C)[C@@H]1NC(=O)[C@H]([C@@H](C)O)NC(=O)CNC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)NC(=O)CNC(=O)[C@H](CC(C)C)NC1=O,16000.0,Inactive
CHEMBL3577236,CC[C@H](C)[C@@H]1NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@H]([C@@H](C)CC)NC(=O)CNC(=O)[C@H](CCSC)NC1=O,9000.0,Intermediate
CHEMBL3577235,CC[C@H](C)[C@@H]1NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H]2CCCN2C(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(C)C)NC1=O,10000000.0,Inactive
CHEMBL3577234,CC[C@H](C)[C@@H]1NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@H](CO)NC(=O)CNC(=O)[C@H](CC(C)C)NC1=O,42000.0,Inactive
CHEMBL1326,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12.O=P(O)(O)O,45.0,Active
CHEMBL3581492,O/N=C/c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,3000.0,Intermediate
CHEMBL3581491,CC(C)S(=O)(=O)NC(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,130.0,Active
CHEMBL3581490,CN(C)CCNC(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,5000.0,Intermediate
CHEMBL3581489,O=C(NCCO)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,5900.0,Intermediate
CHEMBL3581488,CN(C)C(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,960.0,Active
CHEMBL3581487,CCNC(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,870.0,Active
CHEMBL3581486,CNC(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,320.0,Active
CHEMBL3581485,NC(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,350.0,Active
CHEMBL3581484,CN(C)Cc1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,5000.0,Intermediate
CHEMBL3581483,NCc1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,470.0,Active
CHEMBL3581482,OCc1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,2240.0,Intermediate
CHEMBL3581481,N#Cc1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,3250.0,Intermediate
CHEMBL3581480,OB1OCc2ccc(Oc3cnccn3)cc21,5000.0,Intermediate
CHEMBL3581479,COC(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,1.9,Active
CHEMBL3581478,COC(=O)c1ccc(Oc2ccc3c(c2)B(O)OC3)nn1,100.0,Active
CHEMBL3581476,COC(=O)c1ccc(Oc2ccc3c(c2)B(O)OC3)cn1,120.0,Active
CHEMBL3581475,O=C(O)c1ccc(Oc2ccc3c(c2)B(O)OC3)cn1,540.0,Active
CHEMBL1761275,O=C(O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,300.0,Active
CHEMBL1761274,O=C(O)c1ccc(Oc2ccc3c(c2)B(O)OC3)cc1,1090.0,Intermediate
CHEMBL3581505,CC(C)(N)COC(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,250.0,Active
CHEMBL3581504,CC(C)(C)COC(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,8.9,Active
CHEMBL3581503,O=C(OC1CCCCC1)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,2.9,Active
CHEMBL3581502,CC(C)CCOC(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,2.0,Active
CHEMBL3581501,CC(C)(C)OC(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,22.0,Active
CHEMBL3581500,CCCCOC(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,0.7,Active
CHEMBL3581499,CC(C)COC(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,2.5,Active
CHEMBL3581498,CC(C)OC(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,1.4,Active
CHEMBL3581497,CCOC(=O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,4.4,Active
CHEMBL3581496,OB1OCc2ccc(Oc3cnc(-c4nnn[nH]4)cn3)cc21,5000.0,Intermediate
CHEMBL3581495,Cc1nnc(-c2cnc(Oc3ccc4c(c3)B(O)OC4)cn2)o1,5000.0,Intermediate
CHEMBL3581494,CC1(C)COC(c2cnc(Oc3ccc4c(c3)B(O)OC4)cn2)=N1,1460.0,Intermediate
CHEMBL3581493,N/C(=N\O)c1cnc(Oc2ccc3c(c2)B(O)OC3)cn1,5000.0,Intermediate
CHEMBL3586298,[C-]#[N+]C1=CC(C)(C)[C@@H]2CC[C@@]3(C)CCC[C@@]12C3,300.0,Active
CHEMBL3586299,[C-]#[N+][C@@H]1CC(C)(C)[C@@H]2CC[C@@]3(C)CCC[C@]21C3,290.0,Active
CHEMBL3586300,CC1(C)C[C@@H]2[C@H]1CC[C@@]1(C)CCC[C@]2(N=C=S)C1,10000.0,Inactive
CHEMBL3586301,[C-]#[N+][C@@H]1CCC(C)=C[C@@H]2[C@@H](C(C)C)CC[C@]21C,260.0,Active
CHEMBL3586302,CC1(C)C=C(NC=O)[C@]23CCC[C@](C)(CC[C@@H]12)C3,10000.0,Inactive
CHEMBL3589008,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H](OC(C)=O)[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccc(OC)cc12,459.6,Active
CHEMBL3589914,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccc(OC)cc12,56.0,Active
CHEMBL3589915,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4CC[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4C[C@H](OC(C)=O)[C@@]32C)nc2ccc(OC)cc12,196.7,Active
CHEMBL3589916,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@H]4[C@H](C[C@H](OC(C)=O)[C@@]32C)[C@@]2(C)CC[C@@H](OC(C)=O)C[C@H]2C[C@H]4OC(C)=O)nc2ccc(OC)cc12,43.5,Active
CHEMBL3589917,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H](O)[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccc(OC)cc12,224.0,Active
CHEMBL3589918,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](O)[C@H](O)[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccc(OC)cc12,275.1,Active
CHEMBL3589919,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4CC[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4C[C@H](O)[C@@]32C)nc2ccc(OC)cc12,240.9,Active
CHEMBL3589920,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@H]4[C@H](C[C@H](O)[C@@]32C)[C@@]2(C)CC[C@@H](O)C[C@H]2C[C@H]4O)nc2ccc(OC)cc12,1820.0,Intermediate
CHEMBL3589921,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H](OC(C)=O)[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccc(OC)cc12,154.6,Active
CHEMBL3589922,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccc(OC)cc12,73.2,Active
CHEMBL3589923,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4CC[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4C[C@H](OC(C)=O)[C@@]32C)nc2ccc(OC)cc12,195.0,Active
CHEMBL3589924,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@H]4[C@H](C[C@H](OC(C)=O)[C@@]32C)[C@@]2(C)CC[C@@H](OC(C)=O)C[C@H]2C[C@H]4OC(C)=O)nc2ccc(OC)cc12,83.8,Active
CHEMBL3589925,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H](O)[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccc(OC)cc12,123.5,Active
CHEMBL3589926,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](O)[C@H](O)[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccc(OC)cc12,170.2,Active
CHEMBL3589927,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4CC[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4C[C@H](O)[C@@]32C)nc2ccc(OC)cc12,281.2,Active
CHEMBL3589928,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@H]4[C@H](C[C@H](O)[C@@]32C)[C@@]2(C)CC[C@@H](O)C[C@H]2C[C@H]4O)nc2ccc(OC)cc12,700.1,Active
CHEMBL3589929,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H](OC(C)=O)[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccccc12,186.4,Active
CHEMBL3589930,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccccc12,40.8,Active
CHEMBL3589931,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4CC[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4C[C@H](OC(C)=O)[C@@]32C)nc2ccccc12,170.9,Active
CHEMBL3589932,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@H]4[C@H](C[C@H](OC(C)=O)[C@@]32C)[C@@]2(C)CC[C@@H](OC(C)=O)C[C@H]2C[C@H]4OC(C)=O)nc2ccccc12,52.8,Active
CHEMBL3589933,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H](O)[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccccc12,71.6,Active
CHEMBL3589934,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](O)[C@H](O)[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccccc12,182.8,Active
CHEMBL3589935,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4CC[C@@H]5C[C@H](O)CC[C@]5(C)[C@H]4C[C@H](O)[C@@]32C)nc2ccccc12,133.7,Active
CHEMBL3589936,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@H]4[C@H](C[C@H](O)[C@@]32C)[C@@]2(C)CC[C@@H](O)C[C@H]2C[C@H]4O)nc2ccccc12,592.1,Active
CHEMBL3589979,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@H](OC(C)=O)[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccccc12,115.4,Active
CHEMBL3589980,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4[C@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4CC[C@@]32C)nc2ccccc12,36.1,Active
CHEMBL3589981,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(CC[C@@H](C)[C@H]2CC[C@H]3[C@@H]4CC[C@@H]5C[C@H](OC(C)=O)CC[C@]5(C)[C@H]4C[C@H](OC(C)=O)[C@@]32C)nc2ccccc12,77.2,Active
